STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:010140,ALBERTA AL US,53.3,32.2322,-87.4104,20130115 08:00,0.10, , 
COOP:010140,ALBERTA AL US,53.3,32.2322,-87.4104,20130115 09:00,0.10, , 
COOP:010140,ALBERTA AL US,53.3,32.2322,-87.4104,20130115 23:00,0.10, , 
COOP:010140,ALBERTA AL US,53.3,32.2322,-87.4104,20130116 00:00,0.10, , 
COOP:010140,ALBERTA AL US,53.3,32.2322,-87.4104,20130116 08:00,0.10, , 
COOP:010140,ALBERTA AL US,53.3,32.2322,-87.4104,20130116 09:00,0.10, , 
COOP:010140,ALBERTA AL US,53.3,32.2322,-87.4104,20130117 07:00,0.10, , 
COOP:010140,ALBERTA AL US,53.3,32.2322,-87.4104,20130130 05:00,0.10, , 
COOP:010140,ALBERTA AL US,53.3,32.2322,-87.4104,20130130 10:00,0.80, , 
COOP:010140,ALBERTA AL US,53.3,32.2322,-87.4104,20130130 11:00,1.00, , 
COOP:010140,ALBERTA AL US,53.3,32.2322,-87.4104,20130130 12:00,0.20, , 
COOP:010140,ALBERTA AL US,53.3,32.2322,-87.4104,20130130 14:00,0.20, , 
COOP:010140,ALBERTA AL US,53.3,32.2322,-87.4104,20130130 15:00,0.10, , 
COOP:391452,CARPENTER 4 NNE SD US,454.2,44.68893,-97.88955,20130101 01:00,0.00,g, 
COOP:391452,CARPENTER 4 NNE SD US,454.2,44.68893,-97.88955,20130129 00:00,0.10, , 
COOP:391452,CARPENTER 4 NNE SD US,454.2,44.68893,-97.88955,20130131 11:00,0.10, , 
COOP:150450,BAXTER KY US,354.8,36.8582,-83.3302,20130101 00:00,999.99,}, 
COOP:150450,BAXTER KY US,354.8,36.8582,-83.3302,20130101 01:00,0.00,g, 
COOP:150450,BAXTER KY US,354.8,36.8582,-83.3302,20130101 02:00,999.99,{, 
COOP:340908,BOISE CITY 2 E OK US,1259.7,36.7236,-102.4805,20130101 01:00,0.00,g, 
COOP:340908,BOISE CITY 2 E OK US,1259.7,36.7236,-102.4805,20130109 02:00,999.99,[, 
COOP:340908,BOISE CITY 2 E OK US,1259.7,36.7236,-102.4805,20130110 00:00,999.99,], 
COOP:340908,BOISE CITY 2 E OK US,1259.7,36.7236,-102.4805,20130110 12:00,0.10, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130101 01:00,0.00,g, 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130101 20:00,0.10, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130102 00:00,0.10, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130102 02:00,0.10, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130102 03:00,0.10, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130106 02:00,0.10, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130115 03:00,0.10, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130116 07:00,0.10, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130117 00:00,0.10, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130117 01:00,0.10, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130117 04:00,0.10, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130117 07:00,0.10, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130117 08:00,0.10, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130117 09:00,0.20, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130117 11:00,0.10, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130117 13:00,0.10, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130117 17:00,0.10, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130117 18:00,0.10, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130117 19:00,0.40, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130117 20:00,0.10, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130117 21:00,0.10, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130117 22:00,0.10, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130118 01:00,0.10, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130119 16:00,0.10, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130125 15:00,0.10, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130125 16:00,0.10, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130130 22:00,0.50, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130130 23:00,0.10, , 
COOP:310438,BADIN NC US,182.9,35.45917,-80.18278,20130131 00:00,0.10, , 
COOP:450986,BURLINGTON WA US,9.1,48.4672,-122.3136,20130101 00:00,999.99,], 
COOP:450986,BURLINGTON WA US,9.1,48.4672,-122.3136,20130101 01:00,999.99,[, 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130101 01:00,0.00,g, 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130101 03:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130101 04:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130101 05:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130101 06:00,0.20, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130101 07:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130101 08:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130101 10:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130101 11:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130101 12:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130101 14:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130101 17:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130109 05:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130109 09:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130109 12:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130109 17:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130109 19:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130109 21:00,0.20, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130109 22:00,0.30, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130110 03:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130111 05:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130111 06:00,0.20, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130112 07:00,0.20, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130113 12:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130113 17:00,0.30, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130113 21:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130114 13:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130114 14:00,0.20, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130114 15:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130114 16:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130114 17:00,0.20, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130114 19:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130115 01:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130115 08:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130115 10:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130115 11:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130115 12:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130115 13:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130115 14:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130115 15:00,0.20, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130115 17:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130115 19:00,0.20, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130115 20:00,0.20, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130115 21:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130115 22:00,0.20, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130115 23:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130116 02:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130116 04:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130116 05:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.77528,-86.95083,20130116 13:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.7752,-86.9508,20130125 13:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.7752,-86.9508,20130130 06:00,0.40, , 
COOP:010390,ATHENS AL US,210,34.7752,-86.9508,20130130 07:00,0.30, , 
COOP:010390,ATHENS AL US,210,34.7752,-86.9508,20130130 08:00,0.20, , 
COOP:010390,ATHENS AL US,210,34.7752,-86.9508,20130130 09:00,0.20, , 
COOP:010390,ATHENS AL US,210,34.7752,-86.9508,20130130 10:00,0.10, , 
COOP:010390,ATHENS AL US,210,34.7752,-86.9508,20130130 11:00,0.10, , 
COOP:230204,APPLETON CITY MO US,264,38.1872,-94.0283,20130101 01:00,0.00,g, 
COOP:230204,APPLETON CITY MO US,264,38.1872,-94.0283,20130110 06:00,0.10, , 
COOP:230204,APPLETON CITY MO US,264,38.1872,-94.0283,20130110 11:00,0.10, , 
COOP:230204,APPLETON CITY MO US,264,38.1872,-94.0283,20130110 20:00,0.10, , 
COOP:230204,APPLETON CITY MO US,264,38.1872,-94.0283,20130116 13:00,0.10, , 
COOP:230204,APPLETON CITY MO US,264,38.1872,-94.0283,20130116 15:00,0.10, , 
COOP:230204,APPLETON CITY MO US,264,38.1872,-94.0283,20130127 03:00,0.10, , 
COOP:230204,APPLETON CITY MO US,264,38.1872,-94.0283,20130129 02:00,0.20, , 
COOP:230204,APPLETON CITY MO US,264,38.1872,-94.0283,20130129 03:00,0.50, , 
COOP:230204,APPLETON CITY MO US,264,38.1872,-94.0283,20130129 08:00,0.10, , 
COOP:230204,APPLETON CITY MO US,264,38.1872,-94.0283,20130129 09:00,0.20, , 
COOP:230204,APPLETON CITY MO US,264,38.1872,-94.0283,20130129 11:00,0.80, , 
COOP:230204,APPLETON CITY MO US,264,38.1872,-94.0283,20130129 12:00,0.30, , 
COOP:230204,APPLETON CITY MO US,264,38.1872,-94.0283,20130129 13:00,0.20, , 
COOP:230204,APPLETON CITY MO US,264,38.1872,-94.0283,20130129 14:00,0.10, , 
COOP:230204,APPLETON CITY MO US,264,38.1872,-94.0283,20130129 15:00,0.20, , 
COOP:230204,APPLETON CITY MO US,264,38.1872,-94.0283,20130129 16:00,0.20, , 
COOP:230204,APPLETON CITY MO US,264,38.1872,-94.0283,20130129 17:00,0.10, , 
COOP:230204,APPLETON CITY MO US,264,38.1872,-94.0283,20130129 19:00,0.10, , 
COOP:230204,APPLETON CITY MO US,264,38.1872,-94.0283,20130129 20:00,0.10, , 
COOP:230204,APPLETON CITY MO US,264,38.1872,-94.0283,20130129 21:00,0.10, , 
COOP:230204,APPLETON CITY MO US,264,38.1872,-94.0283,20130129 22:00,0.10, , 
COOP:360725,BLAIN 5 SW PA US,249.9,40.3027,-77.5894,20130101 01:00,0.00,g, 
COOP:360725,BLAIN 5 SW PA US,249.9,40.3027,-77.5894,20130111 21:00,0.10, , 
COOP:360725,BLAIN 5 SW PA US,249.9,40.3027,-77.5894,20130111 22:00,0.10, , 
COOP:360725,BLAIN 5 SW PA US,249.9,40.3027,-77.5894,20130114 07:00,0.10, , 
COOP:360725,BLAIN 5 SW PA US,249.9,40.3027,-77.5894,20130115 05:00,0.10, , 
COOP:360725,BLAIN 5 SW PA US,249.9,40.3027,-77.5894,20130116 04:00,0.10, , 
COOP:360725,BLAIN 5 SW PA US,249.9,40.3027,-77.5894,20130116 05:00,0.10, , 
COOP:360725,BLAIN 5 SW PA US,249.9,40.3027,-77.5894,20130116 06:00,0.10, , 
COOP:360725,BLAIN 5 SW PA US,249.9,40.3027,-77.5894,20130116 07:00,0.10, , 
COOP:360725,BLAIN 5 SW PA US,249.9,40.3027,-77.5894,20130126 00:00,0.10, , 
COOP:360725,BLAIN 5 SW PA US,249.9,40.3027,-77.5894,20130128 13:00,0.10, , 
COOP:360725,BLAIN 5 SW PA US,249.9,40.3027,-77.5894,20130128 18:00,0.10, , 
COOP:360725,BLAIN 5 SW PA US,249.9,40.3027,-77.5894,20130128 23:00,0.10, , 
COOP:360725,BLAIN 5 SW PA US,249.9,40.3027,-77.5894,20130131 00:00,0.10, , 
COOP:360725,BLAIN 5 SW PA US,249.9,40.3027,-77.5894,20130131 02:00,0.10, , 
COOP:360725,BLAIN 5 SW PA US,249.9,40.3027,-77.5894,20130131 03:00,0.10, , 
COOP:360725,BLAIN 5 SW PA US,249.9,40.3027,-77.5894,20130131 05:00,0.10, , 
COOP:360725,BLAIN 5 SW PA US,249.9,40.3027,-77.5894,20130131 06:00,0.10, , 
COOP:360725,BLAIN 5 SW PA US,249.9,40.3027,-77.5894,20130131 07:00,0.10, , 
COOP:331197,CAMBRIDGE OH US,243.8,40.0111,-81.5794,20130101 00:00,999.99,], 
COOP:331197,CAMBRIDGE OH US,243.8,40.0111,-81.5794,20130101 01:00,999.99,[, 
COOP:221314,CALHOUN CITY MS US,77.7,33.85861,-89.31583,20130101 00:00,999.99,}, 
COOP:221314,CALHOUN CITY MS US,77.7,33.85861,-89.31583,20130101 01:00,0.00,g, 
COOP:221314,CALHOUN CITY MS US,77.7,33.85861,-89.31583,20130101 02:00,999.99,{, 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130101 01:00,0.00,g, 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130101 09:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130101 14:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130101 15:00,0.20, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130101 16:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130101 17:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130101 18:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130101 21:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130102 01:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130109 22:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130111 13:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130113 20:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130113 21:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130113 23:00,0.50, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130114 00:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130114 01:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130114 05:00,0.20, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130114 06:00,0.40, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130114 07:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130114 08:00,0.20, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130114 10:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130114 11:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130115 06:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130115 07:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130115 08:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130115 09:00,0.20, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130115 10:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130115 12:00,0.20, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130115 15:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130115 16:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130115 22:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130116 02:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130116 04:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130116 10:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130116 11:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130116 18:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130116 23:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130117 04:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130117 12:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130117 19:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130126 00:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130130 04:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130130 05:00,0.20, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130130 06:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130130 07:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130130 12:00,0.80, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130130 13:00,1.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130130 14:00,0.40, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130130 15:00,0.20, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130130 16:00,0.20, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130130 18:00,0.10, , 
COOP:010369,ASHLAND AL US,311.5,33.2941,-85.7788,20130130 20:00,0.10, , 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130101 01:00,0.00,g, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130101 07:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130101 08:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130101 09:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130101 10:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130101 11:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130101 12:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130101 13:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130101 14:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130102 07:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130102 08:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130102 09:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130102 10:00,0.01, , 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130102 11:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130102 12:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130107 09:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130107 10:00,0.02, , 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130107 11:00,0.01, , 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130107 12:00,0.02, , 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130107 13:00,0.06, , 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130107 14:00,0.08, , 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130107 15:00,0.02, , 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130107 16:00,0.02, , 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130107 17:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130107 18:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130108 08:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130108 09:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130108 10:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130108 11:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130110 00:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130110 01:00,0.03, , 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130110 02:00,0.04, , 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130110 03:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130110 04:00,0.01, , 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130110 05:00,0.03, , 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130110 06:00,0.01, , 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130110 07:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130110 08:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130110 09:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130110 10:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130110 11:00,0.01, , 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130110 12:00,0.03, , 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130110 13:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130110 14:00,0.01, , 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130110 15:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130110 16:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130110 17:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130110 18:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130110 23:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130111 00:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130111 03:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130111 04:00,0.01, , 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130111 05:00,0.01, , 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130111 07:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130111 08:00,0.01, , 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130111 09:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130114 11:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130114 12:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130114 13:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130114 14:00,0.01, , 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130114 15:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130114 16:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130114 17:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130114 18:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130116 13:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130117 00:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130117 03:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130118 08:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130118 09:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130120 09:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130120 10:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130120 11:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130122 12:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130123 13:00,0.00,T, 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130124 01:00,0.01, , 
COOP:101022,BOISE AIR TERMINAL ID US,857.7,43.5666,-116.2405,20130124 02:00,0.01, , 
